# STN;YYYYMMDD;RH
215;20220724;0
215;20220725;-1
215;20220726;37
215;20220727;-1
215;20220728;0
215;20220729;0
215;20220730;-1
215;20220731;18
215;20220801;28
215;20220802;0
215;20220803;0
215;20220804;0
215;20220805;-1
215;20220806;0
215;20220807;0
215;20220808;0
215;20220809;0
215;20220810;0
215;20220811;0
215;20220812;0
215;20220813;0
215;20220814;0
215;20220815;159
215;20220816;0
215;20220817;314
215;20220818;0
215;20220819;22
215;20220820;0
215;20220821;-1
215;20220822;0
215;20220823;0
215;20220824;0
215;20220825;0
215;20220826;1
215;20220827;0
215;20220828;0
215;20220829;0
215;20220830;0
215;20220831;0
215;20220901;0
215;20220902;0
215;20220903;0
215;20220904;0
215;20220905;136
215;20220906;268
215;20220907;44
215;20220908;35
215;20220909;171
215;20220910;72
215;20220911;0
215;20220912;-1
215;20220913;-1
215;20220914;-1
215;20220915;30
215;20220916;101
215;20220917;51
215;20220918;201
215;20220919;12
215;20220920;18
215;20220921;0
215;20220922;0
215;20220923;139
215;20220924;17
215;20220925;15
215;20220926;168
215;20220927;216
215;20220928;94
215;20220929;-1
215;20220930;111
215;20221001;73
215;20221002;0
215;20221003;0
215;20221004;0
215;20221005;14
215;20221006;0
215;20221007;16
215;20221008;1
215;20221009;0
215;20221010;12
215;20221011;0
215;20221012;-1
215;20221013;147
215;20221014;37
215;20221015;10
215;20221016;18
215;20221017;52
215;20221018;0
215;20221019;0
215;20221020;8
215;20221021;-1
215;20221022;0
215;20221023;24
215;20221024;16
215;20221025;9
215;20221026;0
215;20221027;-1
215;20221028;0
215;20221029;0
215;20221030;-1
215;20221031;5
215;20221101;20
215;20221102;55
215;20221103;56
215;20221104;62
215;20221105;12
215;20221106;174
215;20221107;36
215;20221108;24
215;20221109;15
215;20221110;0
215;20221111;0
215;20221112;0
215;20221113;0
215;20221114;0
215;20221115;52
215;20221116;78
215;20221117;192
215;20221118;22
215;20221119;10
215;20221120;131
215;20221121;52
215;20221122;8
215;20221123;29
215;20221124;32
215;20221125;30
215;20221126;0
215;20221127;123
215;20221128;22
215;20221129;0
215;20221130;-1
215;20221201;0
215;20221202;0
215;20221203;0
215;20221204;0
215;20221205;1
215;20221206;15
215;20221207;23
215;20221208;128
215;20221209;4
215;20221210;7
215;20221211;18
215;20221212;0
215;20221213;0
215;20221214;-1
215;20221215;9
215;20221216;0
215;20221217;0
215;20221218;29
215;20221219;63
215;20221220;25
215;20221221;28
215;20221222;72
215;20221223;91
215;20221224;1
215;20221225;50
215;20221226;8
215;20221227;9
215;20221228;44
215;20221229;26
215;20221230;52
215;20221231;195
215;20230101;60
215;20230102;20
215;20230103;36
215;20230104;82
215;20230105;5
215;20230106;30
215;20230107;11
215;20230108;12
215;20230109;47
215;20230110;69
215;20230111;26
215;20230112;216
215;20230113;23
215;20230114;187
215;20230115;33
215;20230116;149
215;20230117;9
215;20230118;11
215;20230119;79
215;20230120;160
215;20230121;0
215;20230122;0
215;20230123;-1
215;20230124;0
215;20230125;29
215;20230126;3
215;20230127;0
215;20230128;0
215;20230129;0
215;20230130;-1
215;20230131;1
215;20230201;-1
215;20230202;12
215;20230203;7
215;20230204;-1
215;20230205;16
215;20230206;0
215;20230207;0
215;20230208;0
215;20230209;0
215;20230210;0
215;20230211;0
215;20230212;0
215;20230213;0
215;20230214;0
215;20230215;0
215;20230216;28
215;20230217;0
215;20230218;20
215;20230219;31
215;20230220;0
215;20230221;0
215;20230222;3
215;20230223;1
215;20230224;26
215;20230225;2
215;20230226;0
215;20230227;0
215;20230228;9
215;20230301;0
215;20230302;0
215;20230303;0
215;20230304;5
215;20230305;3
215;20230306;47
215;20230307;60
215;20230308;36
215;20230309;169
215;20230310;147
215;20230311;0
215;20230312;25
215;20230313;25
215;20230314;105
215;20230315;-1
215;20230316;6
215;20230317;-1
215;20230318;42
215;20230319;0
215;20230320;89
215;20230321;16
215;20230322;56
215;20230323;82
215;20230324;12
215;20230325;21
215;20230326;17
215;20230327;3
215;20230328;4
215;20230329;-1
215;20230330;1
215;20230331;158
215;20230401;14
215;20230402;0
215;20230403;0
215;20230404;0
215;20230405;0
215;20230406;96
215;20230407;0
215;20230408;1
215;20230409;0
215;20230410;82
215;20230411;19
215;20230412;78
215;20230413;10
215;20230414;0
215;20230415;0
215;20230416;6
215;20230417;0
215;20230418;-1
215;20230419;0
215;20230420;11
215;20230421;120
215;20230422;16
215;20230423;145
215;20230424;124
215;20230425;4
215;20230426;-1
215;20230427;-1
215;20230428;12
215;20230429;0
215;20230430;0
215;20230501;16
215;20230502;0
215;20230503;0
215;20230504;-1
215;20230505;11
215;20230506;8
215;20230507;6
215;20230508;0
215;20230509;142
215;20230510;-1
215;20230511;141
215;20230512;23
215;20230513;0
215;20230514;0
215;20230515;-1
215;20230516;0
215;20230517;-1
215;20230518;0
215;20230519;0
215;20230520;0
215;20230521;0
215;20230522;0
215;20230523;0
215;20230524;0
215;20230525;0
215;20230526;0
215;20230527;0
215;20230528;0
215;20230529;0
215;20230530;0
215;20230531;0
215;20230601;0
215;20230602;0
215;20230603;0
215;20230604;0
215;20230605;0
215;20230606;0
215;20230607;0
215;20230608;0
215;20230609;0
215;20230610;0
215;20230611;0
215;20230612;0
215;20230613;0
215;20230614;0
215;20230615;0
215;20230616;0
215;20230617;0
215;20230618;-1
215;20230619;12
215;20230620;47
215;20230621;0
215;20230622;-1
215;20230623;0
215;20230624;0
215;20230625;0
215;20230626;0
215;20230627;2
215;20230628;8
215;20230629;3
215;20230630;2
215;20230701;93
215;20230702;0
215;20230703;40
215;20230704;37
215;20230705;265
215;20230706;0
215;20230707;0
215;20230708;0
215;20230709;10
215;20230710;0
215;20230711;-1
215;20230712;13
215;20230713;0
215;20230714;-1
215;20230715;3
215;20230716;2
215;20230717;4
215;20230718;-1
215;20230719;11
215;20230720;0
215;20230721;26
215;20230722;38
215;20230723;16
215;20230724;-1
215;20230725;1
215;20230726;37
215;20230727;155
215;20230728;12
215;20230729;65
215;20230730;182
215;20230731;208
215;20230801;7
215;20230802;244
215;20230803;27
215;20230804;5
215;20230805;222
215;20230806;146
215;20230807;21
215;20230808;22
215;20230809;0
215;20230810;0
215;20230811;0
215;20230812;52
215;20230813;0
215;20230814;-1
215;20230815;1
215;20230816;0
215;20230817;0
215;20230818;0
215;20230819;2
215;20230820;0
215;20230821;0
215;20230822;0
215;20230823;0
215;20230824;8
215;20230825;1
215;20230826;64
215;20230827;52
215;20230828;16
215;20230829;0
215;20230830;71
215;20230831;18
215;20230901;13
215;20230902;0
215;20230903;0
215;20230904;0
215;20230905;0
215;20230906;0
215;20230907;0
215;20230908;0
215;20230909;0
215;20230910;0
215;20230911;11
215;20230912;1
215;20230913;20
215;20230914;0
215;20230915;0
215;20230916;3
215;20230917;12
215;20230918;77
215;20230919;40
215;20230920;0
215;20230921;260
215;20230922;103
215;20230923;48
215;20230924;0
215;20230925;0
215;20230926;0
215;20230927;0
215;20230928;0
215;20230929;12
215;20230930;0
215;20231001;0
215;20231002;-1
215;20231003;41
215;20231004;1
215;20231005;0
215;20231006;0
215;20231007;0
215;20231008;0
215;20231009;-1
215;20231010;0
215;20231011;21
215;20231012;388
215;20231013;199
215;20231014;1
215;20231015;35
215;20231016;21
215;20231017;0
215;20231018;159
215;20231019;5
215;20231020;164
215;20231021;94
215;20231022;28
215;20231023;75
215;20231024;77
215;20231025;44
215;20231026;-1
215;20231027;81
215;20231028;63
215;20231029;106
215;20231030;120
215;20231031;256
215;20231101;11
225;20201101;     
225;20201102;     
225;20201103;     
225;20201104;     
225;20201105;     
225;20201106;     
225;20201107;     
225;20201108;     
225;20201109;     
225;20201110;     
225;20201111;     
225;20201112;     
225;20201113;     
225;20201114;     
225;20201115;     
225;20201116;     
225;20201117;     
225;20201118;     
225;20201119;     
225;20201120;     
225;20201121;     
225;20201122;     
225;20201123;     
225;20201124;     
225;20201125;     
225;20201126;     
225;20201127;     
225;20201128;     
225;20201129;     
225;20201130;     
225;20201201;     
225;20201202;     
225;20201203;     
225;20201204;     
225;20201205;     
225;20201206;     
225;20201207;     
225;20201208;     
225;20201209;     
225;20201210;     
225;20201211;     
225;20201212;     
225;20201213;     
225;20201214;     
225;20201215;     
225;20201216;     
225;20201217;     
225;20201218;     
225;20201219;     
225;20201220;     
225;20201221;     
225;20201222;     
225;20201223;     
225;20201224;     
225;20201225;     
225;20201226;     
225;20201227;     
225;20201228;     
225;20201229;     
225;20201230;     
225;20201231;     
225;20210101;     
225;20210102;     
225;20210103;     
225;20210104;     
225;20210105;     
225;20210106;     
225;20210107;     
225;20210108;     
225;20210109;     
225;20210110;     
225;20210111;     
225;20210112;     
225;20210113;     
225;20210114;     
225;20210115;     
225;20210116;     
225;20210117;     
225;20210118;     
225;20210119;     
225;20210120;     
225;20210121;     
225;20210122;     
225;20210123;     
225;20210124;     
225;20210125;     
225;20210126;     
225;20210127;     
225;20210128;     
225;20210129;     
225;20210130;     
225;20210131;     
225;20210201;     
225;20210202;     
225;20210203;     
225;20210204;     
225;20210205;     
225;20210206;     
225;20210207;     
225;20210208;     
225;20210209;     
225;20210210;     
225;20210211;     
225;20210212;     
225;20210213;     
225;20210214;     
225;20210215;     
225;20210216;     
225;20210217;     
225;20210218;     
225;20210219;     
225;20210220;     
225;20210221;     
225;20210222;     
225;20210223;     
225;20210224;     
225;20210225;     
225;20210226;     
225;20210227;     
225;20210228;     
225;20210301;     
225;20210302;     
225;20210303;     
225;20210304;     
225;20210305;     
225;20210306;     
225;20210307;     
225;20210308;     
225;20210309;     
225;20210310;     
225;20210311;     
225;20210312;     
225;20210313;     
225;20210314;     
225;20210315;     
225;20210316;     
225;20210317;     
225;20210318;     
225;20210319;     
225;20210320;     
225;20210321;     
225;20210322;     
225;20210323;     
225;20210324;     
225;20210325;     
225;20210326;     
225;20210327;     
225;20210328;     
225;20210329;     
225;20210330;     
225;20210331;     
225;20210401;     
225;20210402;     
225;20210403;     
225;20210404;     
225;20210405;     
225;20210406;     
225;20210407;     
225;20210408;     
225;20210409;     
225;20210410;     
225;20210411;     
225;20210412;     
225;20210413;     
225;20210414;     
225;20210415;     
225;20210416;     
225;20210417;     
225;20210418;     
225;20210419;     
225;20210420;     
225;20210421;     
225;20210422;     
225;20210423;     
225;20210424;     
225;20210425;     
225;20210426;     
225;20210427;     
225;20210428;     
225;20210429;     
225;20210430;     
225;20210501;     
225;20210502;     
225;20210503;     
225;20210504;     
225;20210505;     
225;20210506;     
225;20210507;     
225;20210508;     
225;20210509;     
225;20210510;     
225;20210511;     
225;20210512;     
225;20210513;     
225;20210514;     
225;20210515;     
225;20210516;     
225;20210517;     
225;20210518;     
225;20210519;     
225;20210520;     
225;20210521;     
225;20210522;     
225;20210523;     
225;20210524;     
225;20210525;     
225;20210526;     
225;20210527;     
225;20210528;     
225;20210529;     
225;20210530;     
225;20210531;     
225;20210601;     
225;20210602;     
225;20210603;     
225;20210604;     
225;20210605;     
225;20210606;     
225;20210607;     
225;20210608;     
225;20210609;     
225;20210610;     
225;20210611;     
225;20210612;     
225;20210613;     
225;20210614;     
225;20210615;     
225;20210616;     
225;20210617;     
225;20210618;     
225;20210619;     
225;20210620;     
225;20210621;     
225;20210622;     
225;20210623;     
225;20210624;     
225;20210625;     
225;20210626;     
225;20210627;     
225;20210628;     
225;20210629;     
225;20210630;     
225;20210701;     
225;20210702;     
225;20210703;     
225;20210704;     
225;20210705;     
225;20210706;     
225;20210707;     
225;20210708;     
225;20210709;     
225;20210710;     
225;20210711;     
225;20210712;     
225;20210713;     
225;20210714;     
225;20210715;     
225;20210716;     
225;20210717;     
225;20210718;     
225;20210719;     
225;20210720;     
225;20210721;     
225;20210722;     
225;20210723;     
225;20210724;     
225;20210725;     
225;20210726;     
225;20210727;     
225;20210728;     
225;20210729;     
225;20210730;     
225;20210731;     
225;20210801;     
225;20210802;     
225;20210803;     
225;20210804;     
225;20210805;     
225;20210806;     
225;20210807;     
225;20210808;     
225;20210809;     
225;20210810;     
225;20210811;     
225;20210812;     
225;20210813;     
225;20210814;     
225;20210815;     
225;20210816;     
225;20210817;     
225;20210818;     
225;20210819;     
225;20210820;     
225;20210821;     
225;20210822;     
225;20210823;     
225;20210824;     
225;20210825;     
225;20210826;     
225;20210827;     
225;20210828;     
225;20210829;     
225;20210830;     
225;20210831;     
225;20210901;     
225;20210902;     
225;20210903;     
225;20210904;     
225;20210905;     
225;20210906;     
225;20210907;     
225;20210908;     
225;20210909;     
225;20210910;     
225;20210911;     
225;20210912;     
225;20210913;     
225;20210914;     
225;20210915;     
225;20210916;     
225;20210917;     
225;20210918;     
225;20210919;     
225;20210920;     
225;20210921;     
225;20210922;     
225;20210923;     
225;20210924;     
225;20210925;     
225;20210926;     
225;20210927;     
225;20210928;     
225;20210929;     
225;20210930;     
225;20211001;     
225;20211002;     
225;20211003;     
225;20211004;     
225;20211005;     
225;20211006;     
225;20211007;     
225;20211008;     
225;20211009;     
225;20211010;     
225;20211011;     
225;20211012;     
225;20211013;     
225;20211014;     
225;20211015;     
225;20211016;     
225;20211017;     
225;20211018;     
225;20211019;     
225;20211020;     
225;20211021;     
225;20211022;     
225;20211023;     
225;20211024;     
225;20211025;     
225;20211026;     
225;20211027;     
225;20211028;     
225;20211029;     
225;20211030;     
225;20211031;     
225;20211101;     
225;20211102;     
225;20211103;     
225;20211104;     
225;20211105;     
225;20211106;     
225;20211107;     
225;20211108;     
225;20211109;     
225;20211110;     
225;20211111;     
